berg_id,date,lat,lon,size_1,size_2,gap_days,u_berg,v_berg,u_wind,v_wind,u_curr,v_curr,prev_u,prev_v,prev_speed
b27,2011-05-29,-70.12,-128.23,11.0,6.0,7,-0.0093885197163007,0.0,-0.510955810546875,4.7329254150390625,-0.0469985045492649,0.0054933317005634,-0.0031415876249355,-0.014625661375661,0.01495926279870268
c28a,2011-05-29,-65.26,110.1,28.0,19.0,7,-0.137883146409474,0.0292513227513247,1.614044189453125,0.5756988525390625,-0.1666310615837574,0.0256355479359626,-0.1323871751274908,-0.0530180224867736,0.14260881756274732
b15j,2011-06-05,-62.05,-176.09,25.0,11.0,7,0.08281869922773,-0.0036564153439159,-3.780487060546875,4.4165191650390625,0.0933866389095783,0.0433362834155559,-0.0237412875586319,0.0950667989417995,0.09798645312481812
b16,2011-06-05,-65.23,127.8,16.0,6.0,7,-0.0963965107877647,0.0073128306878318,-9.432830810546877,2.9897613525390625,-0.0488296151161193,-0.0543229468166828,-0.0928441782931699,-0.0566744378306882,0.10877515040834679
b15b,2011-06-05,-71.64,-35.49,18.0,3.0,7,0.0028988342731507,0.1005514219576714,2.752716064453125,-4.6674652099609375,0.0170903652906417,0.0354014709591865,-0.0028622216591423,0.0438769841269831,0.043970240491787056
b15n,2011-06-05,-54.5,82.52,25.0,2.0,7,0.0726815807874088,-0.0438769841269844,1.003692626953125,3.7758941650390625,0.1208532974123954,0.0659199804067611,0.1046187935331603,0.0091410383597878,0.10501738209758009
b15k,2011-06-05,-76.44,-33.93,29.0,2.0,7,0.056102215164031,0.1755079365079353,2.657012939453125,2.0083160400390625,-0.038453321903944,0.0274666585028171,0.0177315964718641,0.0548462301587296,0.05764129141566282
b09c,2011-06-05,-64.95,129.98,13.0,3.0,7,-0.0748156988345216,-0.0237666997354489,-10.112518310546877,0.4887847900390625,-0.0915555283427238,-0.0280770286917686,-0.1055630478356151,-0.0164538690476196,0.10683766599369614
c19c,2011-06-05,-71.32,-53.61,21.0,12.0,7,-0.0159168880497593,0.0255949074074049,-2.984588623046875,-0.9965667724609376,-0.0250251777470111,0.036011841148138,-0.0122263142680609,0.0438769841269857,0.04554857293770184
c16,2011-06-05,-69.6,-7.9,23.0,7.0,7,-0.1546219033431769,0.0329077380952367,0.396270751953125,4.0317535400390625,-0.0329599902033805,0.0207525864243507,-0.0668602813936493,0.0292513227513247,0.07297901829115086
b15f,2011-06-05,-72.53,-42.8,18.0,4.0,7,-0.0011051248577995,0.0457051917989418,-0.912322998046875,-4.0414886474609375,0.0482192449271678,-0.0213629566133022,0.0152485091378392,0.0475333994709004,0.049919345911048955
c28a,2011-06-05,-65.1,108.31,28.0,20.0,7,-0.1588672268937525,0.0219384920634902,1.157989501953125,4.8354644775390625,-0.1745658740401268,0.0610370188951492,-0.137883146409474,0.0292513227513247,0.1409517717039364
a62,2011-06-05,-74.03,-31.45,13.0,5.0,7,-0.0075962096156886,0.1042078373015886,2.312286376953125,-0.4682464599609375,0.0317392498254776,0.032349620014429,0.0029717130223605,0.065815476190476,0.06588253170959947
b16,2011-06-12,-65.19,126.55,16.0,6.0,7,-0.1946293430000773,-0.0475333994709004,-8.185760498046875,2.3051910400390625,-0.0964384898543357,-0.032349620014429,-0.0963965107877647,0.0073128306878318,0.0966734957717188
b15f,2011-06-12,-72.28,-42.82,18.0,4.0,7,-0.0050419608347215,0.0036564153439146,-0.948455810546875,-4.2690277099609375,0.0567644275724887,-0.0329599902033805,-0.0011051248577995,0.0457051917989418,0.045718550483686414
b15k,2011-06-12,-75.48,-32.63,29.0,2.0,7,0.0203048364470939,0.0091410383597878,3.428497314453125,0.4106597900390625,0.0128177739679813,0.0128177739679813,0.056102215164031,0.1755079365079353,0.18425659913171272
c19c,2011-06-12,-71.18,-53.88,21.0,12.0,7,-0.0148443286679747,0.0146256613756636,-2.924041748046875,-0.9955902099609376,-0.0085451826453208,-0.0061037018895149,-0.0159168880497593,0.0255949074074049,0.030140448078656706
b15j,2011-06-12,-62.07,-175.13,25.0,11.0,7,0.0344850871970321,-0.0036564153439159,-3.847869873046875,5.1714019775390625,0.0006103701889514,0.1348918117582798,0.08281869922773,-0.0036564153439159,0.08289937463540016
c16,2011-06-12,-69.42,-10.31,23.0,7.0,7,-0.0964031884764323,-0.0201102843915342,0.921661376953125,-0.2446136474609375,-0.0488296151161193,-0.0201422162353992,-0.1546219033431769,0.0329077380952367,0.15808495254138338
b09c,2011-06-12,-65.08,129.02,13.0,3.0,7,-0.1644154986855481,-0.0310795304232807,-9.111541748046877,1.6548004150390625,-0.076906643807888,-0.0555436871945858,-0.0748156988345216,-0.0237666997354489,0.07849996693255878
a62,2011-06-12,-73.46,-31.6,13.0,5.0,7,0.0125758317921441,0.0420487764550245,2.694122314453125,-1.0805511474609375,-0.0024414807558059,0.0463881343603134,-0.0075962096156886,0.1042078373015886,0.1044843325843633
b15g,2011-06-12,-66.43,48.06,25.0,8.0,7,-0.0382721342548706,-0.0109692460317438,-7.566619873046875,-2.5268402099609375,-0.0439466536045074,-0.0646992400288581,-0.0095795156407906,-0.0054846230158732,0.011038487647245784
b15n,2011-06-12,-54.74,83.2,25.0,2.0,7,0.0,0.0,0.804473876953125,3.5073394775390625,-0.2093569748103618,-0.1049836724996566,0.0726815807874088,-0.0438769841269844,0.08489877456027427
b15b,2011-06-12,-71.09,-35.44,18.0,3.0,7,0.0035790543593162,0.0036564153439172,2.352325439453125,-5.1694183349609375,0.0085451826453208,0.0219733268022537,0.0028988342731507,0.1005514219576714,0.10059319906361898
c28a,2011-06-12,-64.98,106.26,28.0,20.0,7,-0.1004209529734154,0.0383923611111125,-0.560760498046875,4.4682769775390625,-0.0933866389095783,0.0476088747382164,-0.1588672268937525,0.0219384920634902,0.16037485218989558
b27,2011-06-12,-70.39,-128.81,11.0,6.0,7,-0.0061773762260127,-0.0036564153439146,-1.757049560546875,4.8559722900390625,-0.0512710958719253,-0.0061037018895149,-0.0269137565200614,-0.0493616071428564,0.05622204682992998
b15j,2011-06-19,-62.09,-174.73,25.0,11.0,7,0.1843737268329084,-0.0365641534391526,-4.007049560546875,5.5942535400390625,-0.0067140720784664,0.0897244177758693,0.0344850871970321,-0.0036564153439159,0.03467838825773382
c28a,2011-06-19,-64.77,104.97,28.0,20.0,7,-0.1357297241360101,-0.0018282076719586,1.468536376953125,3.0317535400390625,-0.0561540573835372,0.0366222113370895,-0.1004209529734154,0.0383923611111125,0.10750972601478886
a62,2011-06-19,-73.23,-31.36,13.0,5.0,7,-0.0175253658355548,-0.0054846230158732,3.077911376953125,-1.1381683349609375,-0.0152592547237873,0.0531022064387798,0.0125758317921441,0.0420487764550245,0.04388907776006378
c19c,2011-06-19,-71.1,-54.13,21.0,12.0,7,0.0101354874155904,0.0054846230158732,-2.543182373046875,-0.8862152099609375,0.0024414807558059,-0.0122074037790298,-0.0148443286679747,0.0146256613756636,0.020839003437747056
b15g,2011-06-19,-66.49,47.54,25.0,8.0,7,0.0007342355033327,-0.0292513227513247,-7.921112060546875,-2.5825042724609375,-0.0366222113370895,-0.0860621966421604,-0.0382721342548706,-0.0109692460317438,0.039813070955752296
b09c,2011-06-19,-65.25,126.9,13.0,3.0,7,-0.1633647953096117,-0.0091410383597878,-8.427947998046875,2.9077301025390625,-0.0537125766277313,-0.0183111056685447,-0.1644154986855481,-0.0310795304232807,0.1673272046600585
b16,2011-06-19,-65.45,124.03,16.0,6.0,7,-0.1139476327189844,-0.0237666997354489,-4.563690185546875,4.7973785400390625,-0.0415051728487014,-0.0524918362498283,-0.1946293430000773,-0.0475333994709004,0.2003497073167364
c16,2011-06-19,-69.53,-11.8,23.0,7.0,7,0.0057932268621588,-0.0036564153439146,1.248809814453125,-1.7211761474609375,-0.0158696249127388,-0.0146488845348358,-0.0964031884764323,-0.0201102843915342,0.09847841533417824
b15k,2011-06-19,-75.43,-32.19,29.0,2.0,7,0.0,-0.0420487764550245,3.509552001953125,0.6137847900390625,0.0170903652906417,0.0012207403779029,0.0203048364470939,0.0091410383597878,0.022267576550633994
b15j,2011-06-26,-62.29,-172.59,25.0,11.0,7,0.077884772542816,0.0877539682539676,-4.675994873046875,6.0161285400390625,0.0061037018895149,0.0634784996509552,0.1843737268329084,-0.0365641534391526,0.18796438083577915
b27,2011-06-26,-70.0,-128.07,11.0,6.0,7,0.0428077116425411,-0.0255949074074075,-0.544158935546875,4.8423004150390625,-0.0573747977614402,0.0213629566133022,0.0518391179677124,0.0749565145502639,0.09113601497319447
b16,2011-06-26,-65.58,122.54,16.0,6.0,7,-0.0859871887225768,0.0255949074074075,-2.124237060546875,3.9233551025390625,-0.032349620014429,-0.0024414807558059,-0.1139476327189844,-0.0237666997354489,0.11639982396282028
b15b,2011-06-26,-71.05,-35.66,18.0,3.0,7,0.0274953292658024,0.0457051917989418,2.210723876953125,-5.2514495849609375,0.0079348124563694,0.0213629566133022,-0.0167192715465932,0.0036564153439146,0.017114421235202057
b15f,2011-06-26,-72.53,-43.26,18.0,4.0,7,0.0287332463027833,0.0329077380952393,-1.124237060546875,-3.8910980224609375,0.0488296151161193,-0.0189214758574962,-0.0196290446458444,-0.0493616071428564,0.0531212542532106
b15k,2011-06-26,-75.66,-32.19,29.0,2.0,7,0.0300876533532724,0.0255949074074075,3.132598876953125,1.0815582275390625,0.0067140720784664,0.0042725913226604,0.0,-0.0420487764550245,0.0420487764550245
b15g,2011-06-26,-66.65,47.55,25.0,8.0,7,-0.0102132710799868,0.0073128306878318,-7.448455810546875,-1.8989105224609375,-0.0488296151161193,-0.072023682296276,0.0007342355033327,-0.0292513227513247,0.02926053629851169
b15n,2011-06-26,-56.33,85.23,23.0,2.0,7,0.1867422443274786,0.0054846230158732,-7.662322998046875,2.6967926025390625,-0.1342814415693283,0.3045747242867946,0.2156998119411497,-0.2906850198412691,0.3619726365784662
b09c,2011-06-26,-65.3,124.78,13.0,3.0,7,-0.2361228097759515,-0.0329077380952393,-4.834197998046875,4.2563629150390625,-0.0604266487061977,-0.0604266487061977,-0.1633647953096117,-0.0091410383597878,0.16362033776045826
c28a,2011-06-26,-64.78,103.24,28.0,20.0,7,-0.0784274266331825,0.0420487764550271,2.657989501953125,2.2719879150390625,-0.0390636920928955,0.1257362589240074,-0.1357297241360101,-0.0018282076719586,0.1357420360733152
c19c,2011-06-26,-71.07,-53.96,21.0,12.0,7,0.0101509862961461,0.014625661375661,-2.594940185546875,-0.9711761474609376,-0.0012207403779029,-0.0219733268022537,0.0101354874155904,0.0054846230158732,0.011524287170052532
a62,2011-06-26,-73.26,-31.69,13.0,5.0,7,0.0084823818574508,0.0438769841269857,2.912872314453125,-1.3950042724609375,-0.0061037018895149,0.0476088747382164,-0.0175253658355548,-0.0054846230158732,0.01836353825645476
b09c,2011-07-03,-65.48,121.71,13.0,3.0,7,-0.1138170011300069,-0.0054846230158732,-1.145721435546875,3.7876129150390625,-0.0445570237934589,0.0305185094475746,-0.2361228097759515,-0.0329077380952393,0.23840490876455342
c28a,2011-07-03,-64.55,102.24,28.0,20.0,7,-0.0688128505092058,0.0182820767195756,3.400177001953125,1.5874176025390625,-0.1013214513659477,-0.0036622211337089,-0.0784274266331825,0.0420487764550271,0.08898854336187365
b15b,2011-07-03,-70.8,-35.2,18.0,3.0,7,-0.014527553617039,0.1133488756613739,2.198028564453125,-5.3325042724609375,0.0012207403779029,0.0213629566133022,0.0274953292658024,0.0457051917989418,0.05333814478225641
b27,2011-07-03,-70.14,-127.39,11.0,6.0,7,0.075660945582981,0.0292513227513221,-1.232635498046875,5.0346832275390625,-0.0457777641713619,0.0079348124563694,0.0428077116425411,-0.0255949074074075,0.04987584045672526
c19c,2011-07-03,-70.99,-53.79,21.0,12.0,7,-0.0137895864485929,0.0676436838624321,-2.645721435546875,-1.0561370849609375,-0.0238044373691082,-0.0018311105668544,0.0101509862961461,0.014625661375661,0.017803159648221097
b15j,2011-07-03,-61.81,-171.68,25.0,11.0,7,0.0547783619736639,0.0475333994709004,-5.240447998046875,6.9184722900390625,0.0201422162353992,0.0817896053194999,0.077884772542816,0.0877539682539676,0.11733199366909496
b15n,2011-07-03,-56.3,87.06,22.0,2.0,7,0.1971015105994978,-0.0018282076719586,-8.822479248046875,-0.6371917724609375,0.1849421672523021,-0.0775170139968395,0.1867422443274786,0.0054846230158732,0.1868227687036298
a62,2011-07-03,-73.02,-31.53,13.0,5.0,7,-0.0612781215933283,0.0713000992063493,3.035919189453125,-1.3998870849609375,-0.0036622211337089,0.0451673939824104,0.0084823818574508,0.0438769841269857,0.04468937835834557
b15f,2011-07-03,-72.35,-42.74,18.0,4.0,7,0.0011161508314235,0.1243181216931203,-0.948455810546875,-4.2690277099609375,0.0524918362498283,-0.0305185094475746,0.0287332463027833,0.0329077380952393,0.043686595995125026
b16,2011-07-03,-65.44,121.41,16.0,6.0,7,-0.1055757141647576,0.0,-1.045135498046875,3.6860504150390625,0.0006103701889514,0.0500503554940223,-0.0859871887225768,0.0255949074074075,0.08971563915843102
b15k,2011-07-03,-75.52,-31.53,29.0,2.0,7,0.0165682619421927,0.0237666997354489,3.548614501953125,0.7690582275390625,-0.0042725913226604,-0.0073244422674179,0.0300876533532724,0.0255949074074075,0.03950147047263491
c16,2011-07-03,-69.29,-11.91,23.0,7.0,7,-0.0598836545246407,-0.0420487764550245,1.234161376953125,-1.5639495849609375,-0.0683614611625671,0.0085451826453208,-0.0128617982158069,0.0475333994708978,0.04924276513970434
b15g,2011-07-03,-66.61,47.41,25.0,8.0,7,0.0007306989327511,0.0,-7.921112060546875,-2.5825042724609375,-0.036011841148138,-0.0848414562642574,-0.0102132710799868,0.0073128306878318,0.012561385227043602
c28a,2011-07-10,-64.45,101.37,28.0,20.0,7,-0.1341609593536664,0.0018282076719586,3.446075439453125,1.6118316650390625,-0.0079348124563694,0.0207525864243507,-0.0688128505092058,0.0182820767195756,0.07120001913189877
b15f,2011-07-10,-71.67,-42.72,18.0,4.0,7,0.0057885209295825,0.0091410383597878,-1.048065185546875,-4.9321136474609375,0.0378429517149925,-0.0299081392586231,0.0011161508314235,0.1243181216931203,0.12432313209529414
b16,2011-07-10,-65.44,120.03,16.0,6.0,7,-0.0175959523607933,-0.1005514219576714,-1.174041748046875,1.6958160400390625,0.0048829615116119,0.0451673939824104,-0.1055757141647576,0.0,0.1055757141647576
c19c,2011-07-10,-70.62,-54.02,21.0,12.0,7,-0.0012215450791467,0.051189814814815,-1.756072998046875,-0.8500823974609375,0.0122074037790298,-0.0061037018895149,-0.0137895864485929,0.0676436838624321,0.06903492348734713
b15j,2011-07-10,-61.55,-171.05,24.0,11.0,7,0.0210444128039525,0.0091410383597878,-5.357635498046875,7.2309722900390625,-0.0427259132266044,-0.038453321903944,0.0547783619736639,0.0475333994709004,0.07252649864551536
b15k,2011-07-10,-75.39,-31.17,29.0,2.0,7,0.0037141748887145,0.0,3.546661376953125,0.7954254150390625,0.0054933317005634,-0.0006103701889514,0.0165682619421927,0.0237666997354489,0.028971767638514875
b09c,2011-07-10,-65.51,120.22,13.0,3.0,7,-0.0801145337277355,-0.0639872685185174,-1.113494873046875,2.1450347900390625,-0.0231940671801567,0.0244148075580596,-0.1138170011300069,-0.0054846230158732,0.11394907123734813
b15b,2011-07-10,-70.18,-35.44,18.0,3.0,7,0.0068649719100943,0.0475333994709004,0.990997314453125,-5.6879730224609375,-0.0012207403779029,0.0,-0.014527553617039,0.1133488756613739,0.11427605798151048
c28b,2011-07-10,-65.91,116.01,21.0,17.0,7,-0.0052589827196087,-0.0091410383597878,-1.872283935546875,4.6889801025390625,0.0042725913226604,0.0231940671801567,0.0179603861659485,0.0182820767195782,0.025628300771033133
b15n,2011-07-10,-56.31,88.99,22.0,2.0,7,0.0918885664908661,0.135287367724868,-8.435760498046875,-4.0854339599609375,-0.0866725668311119,-0.2087466046214103,0.1971015105994978,-0.0018282076719586,0.19710998915299993
a62,2011-07-10,-72.63,-32.67,13.0,5.0,7,-0.0010989945969662,0.0054846230158732,1.967559814453125,-1.9828948974609375,-0.0073244422674179,0.0250251777470111,-0.0612781215933283,0.0713000992063493,0.09401442619535569
b27,2011-07-10,-69.98,-126.18,11.0,6.0,7,0.0327667017238759,-0.0237666997354489,-0.555877685546875,5.2231597900390625,-0.0579851679503917,0.0085451826453208,0.075660945582981,0.0292513227513221,0.08111854639484627
c16,2011-07-10,-69.52,-12.83,23.0,7.0,7,-0.0148118349878167,-0.0091410383597878,1.765411376953125,-1.8266448974609375,-0.0018311105668544,-0.0256355479359626,-0.0598836545246407,-0.0420487764550245,0.07317206899214442
b27,2011-07-17,-70.11,-125.66,11.0,6.0,7,0.0,-0.1206617063492057,-0.467010498046875,5.1860504150390625,-0.038453321903944,0.0109866634011268,0.0327667017238759,-0.0237666997354489,0.040478546888153465
b15g,2011-07-17,-66.65,46.99,25.0,8.0,7,-0.0517958747627902,-0.0182820767195756,-7.966033935546875,-2.2260589599609375,-0.0463881343603134,-0.0512710958719253,-0.0314200541082817,-0.0073128306878318,0.032259840248151324
c19c,2011-07-17,-70.34,-54.04,21.0,12.0,7,0.0012385009154861,0.0365641534391539,-1.285369873046875,-0.7866058349609375,-0.0103762932121753,0.0036622211337089,-0.0012215450791467,0.051189814814815,0.05120438763578215
b15b,2011-07-17,-69.92,-35.33,18.0,3.0,7,-0.0315969771304846,0.0493616071428564,0.439239501953125,-5.4604339599609375,0.0091555528342723,-0.0158696249127388,0.0068649719100943,0.0475333994709004,0.048026574982883985
b16,2011-07-17,-65.99,119.8,16.0,6.0,7,0.0209702183782237,-0.06398726851852,-0.592987060546875,1.4692535400390625,-0.0177007354795932,0.0091555528342723,-0.0175959523607933,-0.1005514219576714,0.10207941025100503
b15f,2011-07-17,-71.62,-42.62,18.0,4.0,7,0.0121879087565889,0.0383923611111125,-1.037322998046875,-5.3627777099609375,0.0354014709591865,-0.0292977690696716,0.0057885209295825,0.0091410383597878,0.010819683768360639
c28b,2011-07-17,-65.96,115.94,21.0,17.0,7,0.0007498166201291,0.0182820767195756,-1.872283935546875,4.6889801025390625,-0.0048829615116119,0.0225836969912052,-0.0052589827196087,-0.0091410383597878,0.010545875095991556
b15n,2011-07-17,-55.57,89.89,22.0,2.0,7,-0.0010406781018751,0.2193849206349211,-6.384979248046875,-7.7787933349609375,-0.0231940671801567,-0.3997924737632274,0.0918885664908661,0.135287367724868,0.16354259542293553
c16,2011-07-17,-69.57,-13.06,23.0,7.0,7,-0.043046687266479,-0.0402205687830711,1.916778564453125,-1.6254730224609375,-0.032349620014429,0.0030518509447574,-0.0148118349878167,-0.0091410383597878,0.017405431278811303
b15j,2011-07-17,-61.5,-170.81,24.0,11.0,7,0.1449133048395579,0.0895821759259263,-5.320526123046875,7.2827301025390625,-0.0518814660608768,-0.1049836724996566,0.0210444128039525,0.0091410383597878,0.022943972902666004
c28a,2011-07-17,-64.44,99.68,28.0,20.0,7,-0.0150886913541491,0.0073128306878292,3.833770751953125,1.4799957275390625,0.0006103701889514,-0.0256355479359626,-0.1341609593536664,0.0018282076719586,0.13417341524306495
b09c,2011-07-17,-65.86,119.17,13.0,3.0,7,0.009785740887689,-0.0329077380952393,-0.941619873046875,1.0376129150390625,-0.0061037018895149,0.0030518509447574,-0.0801145337277355,-0.0639872685185174,0.10253150270464838
c19c,2011-07-24,-70.14,-54.02,21.0,12.0,7,-0.0112553472768071,0.0840975529100517,-1.285369873046875,-0.7866058349609375,-0.0244148075580596,0.0018311105668544,0.0012385009154861,0.0365641534391539,0.0365851226762963
b27,2011-07-24,-70.77,-125.66,11.0,6.0,7,-0.076384322863334,-0.0420487764550271,-2.548065185546875,5.0229644775390625,-0.0537125766277313,-0.0030518509447574,0.0,-0.1206617063492057,0.1206617063492057
b15n,2011-07-24,-54.37,89.88,22.0,2.0,7,-0.175848005830428,-0.2157285052910052,5.026153564453125,-5.7953948974609375,-0.0213629566133022,-0.1416058838367462,-0.0010406781018751,0.2193849206349211,0.21938738891035273
b15k,2011-07-24,-75.47,-30.46,29.0,2.0,7,0.0055414144176193,-0.0219384920634928,3.261505126953125,0.6225738525390625,0.0134281441569328,-0.0024414807558059,0.0292491272486267,-0.014625661375661,0.032702009349302355
a62,2011-07-24,-72.34,-33.02,13.0,5.0,7,-0.0776150329145584,0.0310795304232807,1.737091064453125,-2.1762542724609375,0.0018311105668544,0.0189214758574962,-0.0181637614550312,0.0475333994708978,0.050885619731464646
c28b,2011-07-24,-65.86,115.95,21.0,17.0,7,0.0052692450933706,0.0036564153439146,-2.918182373046875,3.9360504150390625,0.0018311105668544,0.0262459181249141,0.0007498166201291,0.0182820767195756,0.018297446656412746
c28a,2011-07-24,-64.4,99.49,28.0,20.0,7,-0.0326073281716614,0.0036564153439172,3.854278564453125,1.3540191650390625,-0.0341807305812835,-0.0415051728487014,-0.0150886913541491,0.0073128306878292,0.016767411829189092
b15j,2011-07-24,-61.01,-169.16,24.0,11.0,7,0.1784127417759473,0.0201102843915342,-5.439666748046875,7.2944488525390625,0.0067140720784664,-0.0030518509447574,0.1449133048395579,0.0895821759259263,0.1703667577995961
c16,2011-07-24,-69.79,-13.73,23.0,7.0,7,-0.1494271626076893,-0.0914103835978836,2.133575439453125,-1.1616058349609375,-0.0109866634011268,-0.0543229468166828,-0.043046687266479,-0.0402205687830711,0.05891274427364421
b15f,2011-07-24,-71.41,-42.41,18.0,4.0,7,-0.0539832750117794,0.0786129298941785,-1.037322998046875,-5.3627777099609375,0.033570360392332,-0.0225836969912052,0.0121879087565889,0.0383923611111125,0.040280497905872514
b16,2011-07-24,-66.34,120.08,16.0,6.0,7,-0.0103411235985667,-0.0091410383597878,-0.782440185546875,1.4067535400390625,-0.0537125766277313,-0.0177007354795932,0.0209702183782237,-0.06398726851852,0.06733587893011847
b09c,2011-07-24,-66.04,119.3,13.0,3.0,7,-0.014949376640576,0.0054846230158732,-0.505096435546875,1.3423004150390625,-0.0054933317005634,-0.0128177739679813,0.009785740887689,-0.0329077380952393,0.03433190864583343
b15b,2011-07-24,-69.65,-35.83,18.0,3.0,7,-0.0672082869113292,0.0840975529100543,-0.224822998046875,-5.6225433349609375,0.0109866634011268,-0.0201422162353992,-0.0315969771304846,0.0493616071428564,0.058608337491435965
b15g,2011-07-24,-66.75,46.28,25.0,8.0,7,-0.0254299109332736,-0.0201102843915342,-8.687713623046875,-2.5229339599609375,-0.0738547928631305,-0.1086458936333656,-0.0517958747627902,-0.0182820767195756,0.054927652158299055
a62,2011-07-31,-72.17,-34.41,13.0,5.0,7,-0.0400143855126708,0.0932385912698422,1.812286376953125,-2.8188323974609375,0.0201422162353992,0.0408948026597499,-0.0776150329145584,0.0310795304232807,0.08360640253987499
b09c,2011-07-31,-66.01,119.1,13.0,3.0,7,-0.001496698847162,-0.0255949074074075,-0.573455810546875,1.3891754150390625,0.0006103701889514,0.0024414807558059,-0.014949376640576,0.0054846230158732,0.01592372291796254
b15j,2011-07-31,-60.9,-167.16,23.0,11.0,7,0.1020474440898912,0.0420487764550258,-5.898651123046875,8.340347290039062,0.119022186845541,-0.0170903652906417,0.1784127417759473,0.0201102843915342,0.17954255753530757
c16,2011-07-31,-70.29,-16.08,23.0,7.0,7,-0.0862860321605563,0.0237666997354515,0.344512939453125,2.8149566650390625,0.0079348124563694,-0.1251258887350559,-0.1494271626076893,-0.0914103835978836,0.1751694469777679
b15f,2011-07-31,-70.98,-43.33,18.0,4.0,7,-0.0071982114516128,0.0603308531746028,-1.710174560546875,-5.7768402099609375,0.0299081392586231,-0.0256355479359626,-0.0539832750117794,0.0786129298941785,0.09536344544711264
b16,2011-07-31,-66.39,119.94,16.0,6.0,7,-0.0309615678066802,-0.0365641534391539,-1.550018310546875,0.8813629150390625,-0.0677510909736156,-0.0006103701889514,-0.0103411235985667,-0.0091410383597878,0.013802080262625091
b15g,2011-07-31,-66.86,45.93,25.0,8.0,7,0.0,0.0,-8.905487060546875,-2.6186370849609375,-0.038453321903944,-0.1001007109880447,-0.0254299109332736,-0.0201102843915342,0.03242073269348816
c19c,2011-07-31,-69.68,-54.2,21.0,12.0,7,-0.005113401967925,0.0347359457671979,0.028106689453125,-0.5258636474609375,-0.0012207403779029,0.0085451826453208,-0.0112553472768071,0.0840975529100517,0.08484739977029629
b15k,2011-07-31,-75.59,-30.34,29.0,2.0,7,0.0018322074354992,0.0255949074074075,3.169708251953125,0.5542144775390625,0.0268562883138656,0.0067140720784664,0.0055414144176193,-0.0219384920634928,0.022627521025683207
c28a,2011-07-31,-64.38,99.08,28.0,20.0,7,-0.0079588006023918,0.0073128306878292,3.584747314453125,0.9975738525390624,-0.0445570237934589,0.0091555528342723,-0.0326073281716614,0.0036564153439172,0.03281169339826361
b27,2011-07-31,-71.0,-126.92,10.0,6.0,7,-0.1102608042256509,0.0292513227513221,-2.704315185546875,4.5893707275390625,-0.0469985045492649,-0.0030518509447574,-0.076384322863334,-0.0420487764550271,0.08719325880281624
b15b,2011-07-31,-69.19,-36.88,18.0,3.0,7,-0.0202713086105775,0.0987232142857128,-1.261932373046875,-5.8598480224609375,0.0085451826453208,-0.0299081392586231,-0.0672082869113292,0.0840975529100543,0.10765385378617398
b15n,2011-07-31,-55.55,88.24,22.0,2.0,7,-0.113491669649732,0.0914103835978836,-1.195526123046875,-5.8364105224609375,0.0219733268022537,0.2874843589961529,-0.175848005830428,-0.2157285052910052,0.2783187186475777
b15j,2011-08-07,-60.67,-166.02,23.0,11.0,7,0.2091716195563456,0.1078642526455032,-5.696502685546875,9.251480102539062,0.0653096102178096,0.0018311105668544,0.1020474440898912,0.0420487764550258,0.11037110331352226
c28a,2011-08-07,-64.34,98.98,28.0,20.0,7,-0.0087674236704227,0.0,3.681427001953125,1.1128082275390625,-0.0604266487061977,0.0280770286917686,-0.0079588006023918,0.0073128306878292,0.010808330106796729
c16,2011-08-07,-70.16,-17.47,23.0,7.0,7,-0.1030743039573862,-0.0347359457671953,-0.096893310546875,4.7573394775390625,0.0274666585028171,0.0439466536045074,-0.0862860321605563,0.0237666997354515,0.08949935956378496
b09c,2011-08-07,-66.15,119.08,13.0,3.0,7,-0.0580505831056924,-0.0365641534391513,-0.441619873046875,1.4467926025390625,-0.0067140720784664,0.0018311105668544,-0.001496698847162,-0.0255949074074075,0.02563863086502201
c19c,2011-08-07,-69.49,-54.28,21.0,12.0,7,-0.0303100914971835,0.1663668981481475,0.674591064453125,-0.1860198974609375,0.0006103701889514,0.0109866634011268,-0.005113401967925,0.0347359457671979,0.03511029490088759
b15f,2011-08-07,-70.65,-43.45,18.0,4.0,7,-0.0683046921178764,0.0548462301587322,-2.137908935546875,-5.6078948974609375,0.0109866634011268,-0.0146488845348358,-0.0071982114516128,0.0603308531746028,0.0607587532202366
b15k,2011-08-07,-75.45,-30.3,29.0,2.0,7,-0.0097105354702344,-0.0274231150793635,3.169708251953125,0.5542144775390625,0.0134281441569328,-0.0079348124563694,0.0018322074354992,0.0255949074074075,0.025660402749771133
b16,2011-08-07,-66.59,119.52,16.0,6.0,7,-0.0511902008928636,-0.0255949074074075,-1.077362060546875,0.9653472900390624,-0.0726340524852275,-0.0012207403779029,-0.0309615678066802,-0.0365641534391539,0.0479119609050772
b15b,2011-08-07,-68.65,-37.19,18.0,3.0,7,-0.0415461720509282,0.0091410383597904,-1.961151123046875,-5.7143402099609375,0.0109866634011268,-0.0317392498254776,-0.0202713086105775,0.0987232142857128,0.10078293006103782
a62,2011-08-07,-71.66,-35.12,13.0,5.0,7,-0.0828194554559882,-0.0091410383597878,3.043731689453125,-4.5053558349609375,0.0091555528342723,0.0274666585028171,-0.0400143855126708,0.0932385912698422,0.10146223903473317
